GAME_ID,VISITOR_TEAM_ID,VISITOR_P1,VISITOR_P2,VISITOR_P3,VISITOR_P4,VISITOR_P5,VISITOR_P6,VISITOR_P7,VISITOR_P8,VISITOR_P9
22100936,1610612748,1628389,1629639,202710,1629216,200782,1629622,1629130,1628997,203473
22100937,1610612758,1628368,1627734,203084,203087,1628978,203200,1630558,1626168,1627745
22100938,1610612760,1628983,1630544,1629676,1629647,1630197,1630249,1630322,1630177,1630846
22100939,1610612757,1629604,1630570,1629014,1628404,1630190,1630553,1630535,1629234,203463
22100940,1610612763,1629630,1628991,1630217,203500,203937,1629634,1629001,1630533,1629723
22100941,1610612748,1628997,1629622,1629639,1628389,1629216,1629130,203473,1629312,1630209
22100942,1610612765,1630595,1630180,203924,202709,1630191,1630165,203482,1628977,203585
22100943,1610612744,201939,203952,202691,1629673,1626172,1627780,203490,1630228,1630541
22100944,1610612758,1628368,203084,1628978,1627734,203200,1630558,1627745,1626168,203087
22100945,1610612747,2544,1628370,201566,1630559,2546,201571,203145,1626169,2730
22100946,1610612754,1627741,1630169,1627763,1629052,1630188,1630543,1630613,1630678,202362
22100947,1610612739,1629636,1628386,1630596,1626224,1630171,201567,1630205,1628374,1629164
22100948,1610612737,203992,1629631,1629027,201568,1626153,1628381,203991,1628989,101150
22100949,1610612749,203507,203114,201950,1626171,1628960,202083,1628975,1629670,201586
22100950,1610612762,1628378,203497,201144,202711,1626220,203903,1627863,202355,1630235
22100951,1610612750,1626156,1626157,1629020,201976,1627736,1630183,1629162,1627752,1629675
22100952,1610612745,1630224,1629645,1626174,201569,1629726,1630256,1630578,1630231,1630528
22100953,1610612752,1629628,1629011,203095,202692,203944,1630193,1629629,1630579,1630540
22100954,1610612758,1628368,203084,1628978,1627734,203200,1630558,1626168,1626158,1629002
22100955,1610612759,1629640,1627749,1627751,1630170,1630563,203926,1630200,1628380,1629022
22100956,1610612755,202699,203954,1630178,1629003,1627777,1629680,1627788,201980,200794
22100957,1610612753,1629643,1630181,1630175,1629021,1630532,1629649,1628964,1628365,203082
22100958,1610612757,1629014,1630570,203463,1630553,1629234,1629604,1630314,1629833,202339
22100959,1610612744,201939,1629673,203952,202691,1630228,203490,1629308,1630541,1626172
22100960,1610612751,201142,202681,1628971,203552,200746,201609,1629651,203083,201988
22100961,1610612756,1628969,1626166,203109,1629013,1629028,1628470,1628988,202687,201580
22100962,1610612761,1630567,1627783,1629018,1628449,203920,1630173,201152,1630625,1629717
22100963,1610612754,1627741,1630169,1627763,1630188,1629052,1630613,1629048,1626208,1630543
22100964,1610612763,203500,1630217,1629630,1629634,1629001,1626145,203937,1630533,1628991
22100965,1610612762,1628378,203497,1626220,202711,1630235,203903,200752,202355,1627863
22100966,1610612752,1629628,203095,203944,1630193,202692,1629011,1629629,1630579,1630540
22100967,1610612740,203468,1627742,1630529,202685,1629637,1626195,203503,1628984,1630631
22100968,1610612737,203992,1629027,1629631,203991,1628381,1626153,201568,1630168,101150
22100969,1610612741,201942,203897,1629750,1629632,1630245,202684,1627884,1628972,1628396
22100970,1610612745,1630231,1630224,1630578,1629645,1630528,1630256,1630227,1629726,1628021
22100971,1610612757,1630314,1630570,1629604,1629234,1628404,1630553,1630535,1630190,1629833
22100972,1610612762,1628378,203497,1626220,202711,203903,201144,1627863,202355,200752
22100973,1610612747,201566,1628370,1629659,1626169,2546,1630559,201571,2730,202340
22100974,1610612752,1629628,202692,203944,1630193,203095,201959,1630540,1629629,1630579
22100975,1610612751,201142,202681,203552,201609,1628971,203083,201988,1629651,201949
22100976,1610612739,1629636,1629731,1630596,1630171,1628374,1630205,201567,1626224,200765
22100977,1610612756,1629013,1628969,1629028,1626166,203109,1628470,1628988,201580,1630688
22100978,1610612740,203468,1626195,1630230,1630529,1628984,203503,202685,1630631,1628993
22100979,1610612749,1629670,203114,201950,1626171,203507,1628975,1627761,201586,1630572
22100980,1610612746,1629599,202704,1629611,201587,1628392,202694,1627826,1630527,1628379
22100981,1610612738,1628369,1627759,201143,203935,1628401,1629684,1629057,1630202,1628464
22100982,1610612741,201942,203897,1630245,202696,1629632,1627884,202684,1629750,1628972
22100983,1610612756,1628969,1626164,1626166,203109,1629028,1629013,1628470,201580,1628988
22100984,1610612737,1629027,201568,203992,1629631,1628989,203991,1630168,1628381,101150
22100985,1610612747,2544,201566,1628370,1630559,2546,1626169,201571,202340,203145
22100986,1610612760,1630598,1629676,1629647,1628983,1630322,1630249,1630177,1630197,1630846
22100987,1610612753,1628976,1630181,1629643,203914,1630175,203082,1630532,1628964,1630591
22100988,1610612752,202692,1629628,203944,1630193,203095,1629011,1630540,201959,1630579
22100989,1610612761,1627783,1629018,1630567,1627832,1630625,1630173,201152,203920,1628449
22100990,1610612757,1630553,1630570,1628404,1630314,1630535,1629604,1630190,1629833,203463
22100991,1610612743,203999,203932,203085,1628420,1628432,1630192,203210,1630267,1627854
22100992,1610612764,203484,1628398,204001,1629060,1630557,203526,1629655,1630166,203107
22100993,1610612751,201142,202681,1628971,203552,201949,201609,1629651,201988,203083
22100994,1610612744,201939,1629673,203952,202691,1626172,1630228,202357,1630541,1629308
22100995,1610612750,1626156,1630162,1626157,1627736,1630183,1629020,1627752,1629675,1629669
22100996,1610612746,202704,1627826,1629599,201587,1628379,202694,1629611,1628392,1630527
22100997,1610612765,1630595,1630180,203924,1628963,202709,1630240,1630587,203482,1630691
22100998,1610612739,1629636,1630596,1628374,1630171,201567,1629731,1630205,1626224,200765
22100999,1610612742,203493,1630182,1629029,203915,203939,203504,202722,1628425,1628467
22101000,1610612752,203944,1629628,202692,1629011,1630193,203095,201959,1630540,1630579
22101001,1610612766,1626179,1630163,1628970,1628998,1629023,1626149,203486,1629667,202738
22101002,1610612762,1628378,1626220,203497,201144,1627863,203903,1630235,202355,200752
22101003,1610612761,1627783,1629018,1627832,1630567,203920,201152,1630173,1628449,1630625
22101004,1610612764,1630557,1628398,203484,1629060,204001,203526,203107,1629655,202397
22101005,1610612750,1630162,1626156,1627736,1626157,1629675,1630183,1627752,1629669,1629162
22101006,1610612739,1629636,1630596,201567,1630171,1626224,1629731,200765,1630205,1629164
22101007,1610612754,1630169,1627741,1630537,1629052,1630188,1630543,1630613,1629048,1626208
22101008,1610612749,203114,203507,201950,1628960,1628975,202083,1626171,201586,1629670
22101009,1610612761,1630567,1627783,1629018,1628449,201152,1629717,203920,1630173,1630625
22101010,1610612758,1628368,203084,1627745,1626168,1626158,1629002,1630558,1628978,203087
22101011,1610612764,1630557,203484,1628398,202397,1628418,1629060,203526,203107,1629655
22101012,1610612752,1629628,203944,202692,203095,1630193,1630579,1629011,1630540,1630167
22101013,1610612746,202704,1629599,202694,1627826,201587,1628379,1629611,1628392,1630527
22101014,1610612742,1629029,1627827,203915,1628973,1628467,203939,1630182,203504,202722
22101015,1610612755,1630178,201935,202699,203954,1627777,1629680,1630198,1629003,201599
22101016,1610612754,1630169,1627741,1630613,1629052,1630543,1630188,1630678,1626208,1629048
22101017,1610612745,1629726,1630224,1630231,1629645,1630528,1626174,1630227,1630256,1630578
22101018,1610612763,1629630,1630217,1628991,1628415,203500,1629634,1630533,203937,1626145
22101019,1610612747,2544,201566,1628370,1630559,202340,1629659,2546,2730,1629117
22101020,1610612746,1629611,1628379,1629599,1627826,201587,1630527,1628392,1628400,203918
22101021,1610612757,1630570,1628404,1630314,1629234,1629604,1630553,1627739,1630190,1630535
22101022,1610612743,203999,1628420,203115,1630538,203210,201145,203932,203085,202326
22101023,1610612766,1626179,1629023,1628970,1630163,203486,1628998,1626149,1626162,202738
22101024,1610612750,1626157,1630183,1630162,201976,1626156,1627752,1629669,1627736,1630233
22101025,1610612764,203484,1628398,1630166,204001,202397,1629060,203526,1629655,1630557
22101026,1610612741,201942,203897,202696,1630245,1627936,1629632,1627884,1629750,202684
22101027,1610612749,201950,203114,203507,1626171,202083,1628960,1628975,201572,201588
22101028,1610612761,1627832,1630567,1629018,1627783,1630173,1628449,201152,203920,1630625
22101029,1610612763,1629001,1626145,1628415,1630217,203500,1628991,203937,1629723,1629634
22101030,1610612751,202681,1628971,201142,1630556,1629651,201949,201988,201609,203083
22101031,1610612765,203924,1630180,1630587,1630165,1628963,1630191,203585,202709,203482
22101032,1610612756,1628969,1626164,1628470,1626166,1629028,203109,1628988,201580,1629013
22101033,1610612737,1629027,1629631,1628989,203992,203991,1630168,1626153,201568,101150
22101034,1610612755,201935,202699,1630178,203954,1629680,201980,1627777,201599,1630198
22101035,1610612743,1628420,203210,203999,203115,1630538,203932,203085,201145,202326
22101036,1610612742,1629029,1628973,1627827,203915,1628467,203939,1630182,202722,1628425
22101037,1610612757,1630570,1629234,1630314,1628404,1627739,1629604,1626159,1630553,203463
22101038,1610612756,1628969,1626164,1628470,1626166,1629028,1628988,201580,1629013,1630688
22101039,1610612747,2544,201566,1628370,2546,1630559,201961,2730,1629117,202340
22101040,1610612760,1628983,1629647,1630544,1630197,1630598,1630177,1630249,1630846,1629676
22101041,1610612741,201942,203897,1630245,202696,1627936,1629750,1629632,1627884,202684
22101042,1610612738,1628369,1627759,203935,201143,1629057,1628401,1629684,1630202,1628464
22101043,1610612749,203507,201950,203114,1626171,1628960,202083,201586,201588,201572
22101044,1610612761,1630567,1627783,1627832,1629018,1630173,1628449,203920,201152,1629717
22101045,1610612765,1630180,1628963,202709,1630191,1630240,203585,1630587,203482,1630691
22101046,1610612742,203915,1629029,1627827,1628973,203939,1630182,1628467,1628373,202722
22101047,1610612763,1629630,1630217,203500,1628415,1628991,203937,1629001,1629634,1630533
22101048,1610612757,1628404,1630314,1630570,1626159,1629234,1627739,1629604,203463,1629833
22101049,1610612743,203999,203115,203932,1630538,201145,203085,1628420,203210,202326
22101050,1610612764,203484,1628398,1630557,204001,1630166,203526,1629060,1629655,202397
22101051,1610612747,2544,201566,1628370,1626169,1630559,1629117,202340,2730,201571
22101052,1610612760,1630197,1628983,1629647,1630249,1630598,1630544,1629676,1630846,1630177
22101053,1610612754,1630169,1627763,1629052,1627741,1629048,1630613,1630678,202362,1630188
22101054,1610612740,203468,1629637,1626195,1630529,1630230,1630631,202685,1628984,1627820
22101055,1610612746,1629599,203496,1629611,1628392,1628379,1628400,1627826,203918,202704
22101056,1610612741,201942,203897,1630245,202696,1627936,1629632,1629750,1627884,202684
22101057,1610612738,1628369,1628401,1629684,1627759,203935,1628464,201143,1630202,1629057
22101058,1610612749,1628975,203114,1626171,201950,1628960,201586,1629670,201572,1626192
22101059,1610612742,1629029,1627827,1628467,1628373,1628973,203504,203939,1630182,1628425
22101060,1610612765,1630180,1630595,203924,202709,1630191,1630587,203482,1630240,1628963
22101061,1610612747,201566,2544,1628370,1630559,1626169,2546,201571,202340,1629659
22101062,1610612757,1630570,1628404,1629234,1630535,1630314,1627739,203463,1629604,1630553
22101063,1610612763,1630217,1626145,1628415,203500,1630533,1629634,1628991,203937,1629001
22101064,1610612740,203468,1629637,1630529,202685,1630230,1630631,1626195,1630530,1627820
22101065,1610612760,1630249,1630197,1630544,1629676,1629647,1630598,1630177,1630322,1630846
22101066,1610612756,1628969,1626164,1628470,1629013,1629028,1628988,203109,203901,201580
22101067,1610612762,203903,1628378,1626220,203497,200752,1627823,1629638,202355,1630215
22101068,1610612738,1627759,1628369,203935,1629684,1629057,201143,1628401,1630202,1628464
22101069,1610612761,1630567,1628449,1627783,1629018,1630173,203920,201152,1629717,1630625
22101070,1610612759,1630563,1627749,1629640,1630170,1626196,1627751,1630200,1628380,1629111
22101071,1610612740,1629637,203468,202685,1630230,1628984,1630631,1630529,1626195,1630530
22101072,1610612747,2544,201566,1629117,1630559,201571,1626169,1628370,2546,2730
22101073,1610612757,1630314,1629234,203463,1626159,1630570,1627739,1629604,1630553,1630535
22101074,1610612748,1628389,200768,202710,1629639,1629130,200782,1628997,1629622,202693
22101075,1610612762,203903,1628378,201144,1626220,203497,200752,202355,1627823,1630235
22101076,1610612761,1627783,1627832,1630567,1628449,203920,1630173,201152,1629717,1629139
22101077,1610612764,1630557,203484,204001,1629060,203526,1630166,203107,202397,1629655
22101078,1610612738,1628369,1627759,1629684,1628401,201143,1630202,1628464,1630573,1630238
22101079,1610612750,1630162,1626157,201976,1626156,1627736,1627752,1629020,1629669,1629162
22101080,1610612744,1629673,203952,202691,203110,203490,1630228,1627814,202357,1626172
22101081,1610612737,1629027,203992,1628989,1629631,201568,203991,1630168,1626153,1627789
22101082,1610612741,201942,203897,202696,1627936,1630245,1629632,1629750,1630172,202684
22101083,1610612746,1629611,202704,1628379,202694,1628392,203496,1629599,201587,1627826
22101084,1610612752,1630167,1629628,203095,202692,1630579,201959,1630193,1629656,1630540
22101085,1610612737,1629027,1628989,203992,1626153,1629631,1630552,1627789,1630168,203991
22101086,1610612758,1630558,203084,1628978,1627745,1629002,1626168,203200,203087,203458
22101087,1610612762,1628378,1626220,203497,201144,203903,1629672,1630235,200752,202355
22101088,1610612744,1629673,203952,1627814,1630228,1626172,1627780,202357,1630541,1629185
22101089,1610612751,202681,201142,1628971,203083,201988,1629651,1630556,1630560,201949
22101090,1610612756,1628969,1626164,1629028,1626166,1628470,1629013,203109,1628988,201580
22101091,1610612753,1629643,1630175,1630288,1630181,1629021,1629678,1629649,1628964,1630532
22101092,1610612745,1630224,1629645,1626174,201569,1630256,1630578,203471,1629726,1630231
22101093,1610612755,1630178,201935,202699,203954,1629680,1629003,1627788,1627777,201599
22101094,1610612759,1627749,1629640,1630563,1627751,1626196,1630170,1630200,1628380,1630580
22101095,1610612739,1630596,1629636,1628374,201567,1630171,1630205,1627747,1626224,1629164
22101096,1610612754,1629052,1626147,1629048,1630678,1627741,1630169,202362,1630613,1626208
22101097,1610612764,203484,204001,1630166,1630557,202397,1629060,203526,1629655,1630264
22101098,1610612741,203897,1630245,202696,1629632,1627936,1629750,1630172,202684,1628972
22101099,1610612756,1626164,1628969,1629028,101108,203109,1628470,1629013,1626166,201580
22101100,1610612762,203497,1628378,1626220,203903,201144,1627823,200752,1630235,1629672
22101101,1610612764,203484,204001,1630166,1630557,203107,1629060,1630264,202397,1628418
22101102,1610612744,202691,1629673,1627780,1627814,1626172,203110,203952,203490,1630228
22101103,1610612752,1629628,203095,1630579,1630167,202692,1630193,201959,1629011,1630540
22101104,1610612742,1629029,203493,1627827,1628973,203915,1628467,203939,1630182,1628373
22101105,1610612745,1630224,1626174,1629645,203471,1630256,1630231,201569,1630578,1630528
22101106,1610612755,201935,1630178,203954,1629680,202699,1629003,1627777,201980,201599
22101107,1610612759,1627749,1629640,1630563,1627751,1626196,1629111,1628380,1630200,1628966
22101108,1610612758,1630558,203084,1626168,203200,1628978,1627745,203458,1629002,203087
22101109,1610612754,1629052,1626147,1630169,1627741,1630188,1630678,1626208,202362,1629048
22101110,1610612741,203897,1627936,202696,201942,1630245,1629632,1629750,1630172,202684
22101111,1610612751,201142,202681,1628971,203552,201949,201609,201988,1629651,203083
22101112,1610612749,1628960,203114,203507,201588,1628975,1626192,201572,1626171,202083
22101113,1610612760,1630197,1630544,1630177,1630598,1630249,1630322,1629676,1630846,1629647
22101114,1610612745,1630224,1629645,203471,1630578,1630231,1626174,1630256,1630528,1629726
22101115,1610612752,1629628,202692,1630193,203944,1629011,203095,1630579,1630540,1630167
22101116,1610612750,1630162,1626157,1626156,1629669,1627752,201976,1629020,1629162,1629675
22101117,1610612744,1629673,202691,203952,203490,203110,1626172,1627780,1627814,1630228
22101118,1610612755,201935,202699,1630178,203954,201980,1627777,1629680,1629003,201599
22101119,1610612747,2544,2730,201566,1628370,1629659,1630559,1626169,1629117,2546
22101120,1610612766,1628970,1630163,1626179,1629023,203486,1628998,1626162,1629667,202738
22101121,1610612762,1628378,203903,1627823,1626220,201144,1629672,200752,1630235,1630215
22101122,1610612743,203115,203999,1628420,203932,201145,203085,1630538,202326,1627854
22101123,1610612753,1630532,1628976,1629643,1630175,1629649,1628964,1629021,1629678,1628365
22101124,1610612737,1629027,1628989,203991,1626153,1627789,203992,1630168,1630552,101150
22101125,1610612758,1630558,203084,1628978,1626168,1629002,1627745,203200,1629674,203087
22101126,1610612741,201942,203897,1630245,202696,1627936,1629632,202684,1629750,1630172
22101127,1610612738,1628464,1628401,203935,1630174,1629684,1630202,1630573,1628436,1630238
22101128,1610612759,1627749,1629640,1630170,1626196,1627751,1630563,1628380,1630200,1629111
22101129,1610612744,1630228,203952,1629673,1630541,1626172,1629185,1627814,202357,2738
22101130,1610612760,1630197,1630598,1630177,1629676,1630846,1630249,1630322,1630526,202324
22101131,1610612749,201950,203114,203507,201572,202083,1628960,1626192,1626171,201588
22101132,1610612741,201942,203897,202696,1629632,1627936,1630245,1630172,202684,1629750
22101133,1610612765,1630180,1630165,1630595,1630191,1628963,1630296,202709,203482,1628402
22101134,1610612747,1626169,1628370,201566,2772,201571,1630559,1629659,202340,1629117
22101135,1610612762,203497,1628378,1626220,203903,201144,1627823,200752,202328,1630235
22101136,1610612742,203493,1628973,1629029,1627827,1628467,203939,1630182,202722,202688
22101137,1610612743,203115,203932,203999,1628420,1630538,201145,203085,1628432,202326
22101138,1610612753,1630532,1629643,1630181,1630175,1628964,1628365,1629649,1629021,1629678
22101139,1610612748,202710,200768,1628389,1629639,1629622,200782,1629130,203473,1629216
22101140,1610612766,1630163,1628970,1629023,1626179,1628998,203486,1626162,1626149,1629667
22101141,1610612750,1626157,1630162,1626156,1629162,1629669,201976,1629020,1627752,1629675
22101142,1610612758,1630558,1626168,203084,1627745,1628978,203087,1629002,1628367,203200
22101143,1610612737,1629631,1629027,1628989,1630168,1626153,1627789,203992,203991,1628995
22101144,1610612763,1626145,1630217,1628415,203500,1628991,1629001,203937,1629634,1630533
22101145,1610612756,1628969,1626164,1629028,203109,101108,1629013,1628470,1626166,202687
22101146,1610612740,203468,202685,1630529,1627742,1630530,1629637,1626204,1628984,1630631
22101147,1610612755,201935,203954,202699,1630178,1629680,1629003,1627777,201980,201599
22101148,1610612749,201950,203507,202083,1626171,203114,1628960,201572,1626192,201588
22101149,1610612746,202704,202694,201587,202331,1627826,1628379,203496,1629611,1628392
22101150,1610612747,201566,1628370,2730,2546,2772,1626169,1629659,201571,1630559
22101151,1610612761,1627783,1629018,1627832,1630567,1628384,1630173,1628449,201152,203920
22101152,1610612742,1629029,203493,1628973,1627827,1628467,203915,203939,1630182,202722
22101153,1610612754,1627741,1629052,1629048,1630169,1630188,202362,1630678,1630613,1630543
22101154,1610612758,1630558,203084,1627745,1628978,1629002,1626168,1628367,203087,203200
22101155,1610612756,1626164,1628969,101108,203109,1629028,201580,1629661,1626166,1629013
22101156,1610612746,203496,1629599,1628379,1629611,1628392,1627826,203918,1629875,201587
22101157,1610612765,1630587,1630165,1630691,1630240,1628402,1630296,1630595,1630180,1630191
22101158,1610612757,1630535,1630314,1629234,1630553,1627739,1629604,203463,1629617,1629833
22101159,1610612750,1630162,1626156,1626157,1627752,201976,1627736,1629020,1629162,1629675
22101160,1610612740,203468,202685,1630529,1627742,1629637,1626204,1630230,1628984,1630530
22101161,1610612766,1628970,1630163,1626179,1629023,1628998,1626162,203486,202738,1626149
22101162,1610612739,1629636,1627747,1630171,1629650,201567,1628374,1630205,1626224,1629164
22101163,1610612751,202681,201142,201949,201988,1630560,1629651,1630556,203083,201933
22101164,1610612748,202710,1629639,200768,200782,1628389,1629622,1629130,1629216,203473
22101165,1610612762,203497,201144,1628378,202711,1626220,203903,1627863,1627823,202355
22101166,1610612764,1630557,203484,202397,204001,1630264,1629060,1630166,203107,1629655
22101167,1610612742,1627827,203493,1629029,1628973,203939,203915,202722,1630182,1627737
22101168,1610612743,203932,203115,1628420,203999,1630538,203085,1628432,202326,203210
22101169,1610612765,1628402,1630587,1629035,1630296,203585,1630180,1630165,1630191,203482
22101170,1610612755,201935,203954,202699,1630178,1629680,1627777,201980,1629003,201599
22101171,1610612752,1630167,1630193,1629628,202692,1629011,1630579,1629656,203095,201959
22101172,1610612748,1629639,1628389,200768,1629622,203506,1628997,202693,1629130,1630209
22101173,1610612750,1626157,1630162,1626156,1629020,1627736,1627752,1629006,1629669,1629162
22101174,1610612756,1629661,1629013,1628969,101108,201580,202687,1628470,1626166,1630688
22101175,1610612757,1629234,1630314,1627739,1629604,1630553,203463,1630535,1629833,1629617
22101176,1610612744,203952,1629673,1630228,202357,1627814,203110,1629308,1627780,1626172
22101177,1610612740,203468,1627742,1630529,1626204,202685,1629637,1628984,1630530,1630230
22101178,1610612755,201935,203954,1630178,202699,1629003,1629680,201980,1627777,201599
22101179,1610612739,1629636,1628374,1627747,1630171,1629650,201567,1630205,1626224,200765
22101180,1610612745,1629645,1630224,1630578,1630528,1630256,1629726,1630231,1630586,1630227
22101181,1610612766,1628970,1630163,1626179,1629023,1628998,203486,1629667,1626162,202738
22101182,1610612737,1629027,1629631,203991,203992,1628989,1627789,1626153,1630168,101150
22101183,1610612749,201950,201572,203114,1626171,1628960,203507,202083,1626192,201588
22101184,1610612764,1629060,1630166,1629655,1630557,202397,204001,203484,203107,1628418
22101185,1610612757,1630553,1629234,1627739,203463,1629604,1630535,1629833,1629712,1629617
22101186,1610612759,1630170,1629640,1630200,1626196,1628380,1630563,1627751,1629022,1628966
22101187,1610612763,1628991,1626145,1630217,1630533,203500,1629001,1629634,203937,1629723
22101188,1610612740,1627742,1630529,203468,1629637,1626195,1626204,1630530,1628984,1630631
22101189,1610612747,203076,201566,1630559,2546,1629659,2730,1628370,201571,202340
22101190,1610612742,1627827,1628973,1629029,203493,203939,203915,1630182,202722,1627737
22101191,1610612751,202681,201142,1628971,203552,201988,1629651,1630556,203083,200746
22101192,1610612764,1630166,204001,1630557,1629060,203484,203107,202397,1629655,1630264
22101193,1610612738,1627759,1628369,1628464,201143,1629684,203935,1628401,1630202,1628436
22101194,1610612760,1630285,1629658,1630249,1628982,1630686,1630322,1629676,1630526,1630177
22101195,1610612756,1629661,202687,1629013,1630688,1628470,1628969,1626166,1628988,201580
22101196,1610612753,1630181,1629643,1629649,1629021,1629962,1628365,201577,1629678,1630591
22101197,1610612755,201935,201980,202699,203954,1630178,1627777,1629003,1630194,1627788
22101198,1610612738,1628401,1627759,1629684,1628464,203935,1630202,1630573,1628436,1630174
22101199,1610612759,1629640,1627751,1630200,1630170,1630563,1626196,1628966,1628380,1629641
22101200,1610612757,1630553,1629604,1630535,1629234,203463,1629617,1627739,1629712,1630314
22101201,1610612763,1628415,1628991,203500,1626145,1629001,1630217,203937,1629723,1630533
22101202,1610612747,1628370,1629659,1626169,1630559,2730,201571,1629117,201961,203145
22101203,1610612749,203114,203507,201950,1626192,202083,1626171,201572,201588,1628975
22101204,1610612752,1630167,1630193,1630579,202692,203095,201959,1630540,1629628,1627853
22101205,1610612739,1629636,1630596,1627747,1630171,1626224,1628374,201567,1630205,200765
22101206,1610612745,1629645,1630224,1630578,1630528,1630256,1629726,1630231,1630586,1630227
22101207,1610612737,203992,1629027,1628989,201568,203991,1629631,1626153,1630168,1627789
22101208,1610612766,1626179,1630163,1629023,1628998,1628970,1626162,1626149,203486,1629667
22101209,1610612757,1629604,1629234,203463,1630553,1630190,1629712,1630314,1629617,1630535
22101210,1610612756,1626164,101108,1629028,1628969,203109,1629661,201580,1628470,1629013
22101211,1610612760,1629658,1630285,1630686,1628982,1630249,1629676,1630177,1630197,1630526
22101212,1610612758,1630558,1627745,203087,203084,1628367,1629002,1628978,1626168,1629674
22101213,1610612740,1626195,203468,1629637,1630631,1626204,1628984,1630529,1630230,1630530
22101214,1610612754,1630169,1630543,1630678,1629052,1627741,1630613,204456,202362,1628221
22101215,1610612744,203952,1629673,203110,203490,1627814,1627780,1630228,2738,202357
22101216,1610612754,1630169,1627741,1629052,1630543,204456,1630678,1630613,202362,1628221
22101217,1610612764,1629060,1630166,1629655,1630557,203526,203107,1630264,1630176,202397
22101218,1610612749,1629670,1630572,203648,1629623,1629730,1628975,201950,1626192,202083
22101219,1610612759,1629640,1627749,1630170,1627751,1626196,1630200,1630563,1628380,1628966
22101220,1610612747,1626169,1630559,1629117,1628370,201961,1630222,1630644,201571,1629659
22101221,1610612737,1629027,1629631,201568,1628989,203992,203991,1630168,1626153,1627789
22101222,1610612760,1630686,1630285,1629658,1628982,1630249,1629676,1630177,1630197,1630526
22101223,1610612738,1628369,1628464,203935,201143,1627759,1629684,1628401,1630174,1630202
22101224,1610612741,1630245,1630172,1629750,1628972,1627884,202684,1628396,1630792,1629076
22101225,1610612744,202691,1630228,1629673,203110,1629308,1627814,202357,1630541,1627780
22101226,1610612761,1628449,1629018,1630201,1630173,1628384,1630567,201152,203920,1629717
22101227,1610612748,1628539,1629312,203506,1630209,1630606,2617,1629130,1629216,1628997
22101228,1610612765,1630240,1630568,1629035,203585,1630587,1630691,1628402,1630296,1630180
22101229,1610612758,1630558,203200,1627745,1629002,1628978,1626168,1629674,1628367,203087
22101230,1610612762,1627823,203497,203903,1626220,1627863,201144,1630215,200752,202355
22200001,1610612755,1630178,203954,201935,202699,200782,1629001,1627863,1627777,1626149
22200002,1610612747,203076,2544,201566,1629022,201976,1629134,1630346,1630559,1629308
22200003,1610612753,1631094,1630532,1628976,203082,1630591,1631216,1629643,1629626,1628964
22200004,1610612764,203078,1628398,204001,1626153,203115,1629060,1628420,1629655,1630264
22200005,1610612745,1629645,1631095,1630224,201569,1628981,1630231,1630578,1631106,1629726
22200006,1610612740,203468,1627742,1629627,1630529,202685,1630530,1626204,1630631,1628984
22200007,1610612741,1630245,201942,202696,1627936,1630172,1629632,201609,1629750,203083
22200008,1610612739,1630596,1627747,1628378,1628386,1626224,1629731,201567,1629636,1630171
22200009,1610612752,1628392,1629628,1628973,203944,203095,1629629,1630193,1630167,1629011
22200010,1610612760,1628983,1630581,1629652,1630197,1630544,1629026,1629647,1630647,1630526
22200011,1610612766,1629023,1626179,202330,1629667,1626162,203486,1630208,1628372,1630547
22200012,1610612743,1629008,203484,203999,203932,1627750,1628971,1630538,201145,1628432
22200013,1610612742,1627827,1629029,203493,203915,1628467,203501,1626174,1630182,201580
22200014,1610612757,1628404,203081,1629014,203924,1626159,203994,1631101,1629234,1629642
22200015,1610612749,203507,201950,1628960,201572,1626171,1628975,201588,202083,1629670
22200016,1610612746,202331,1627826,202322,1628379,202704,202694,1626181,202695,203496
22200017,1610612740,1627742,1630529,203468,1629627,202685,1630530,1626204,1630631,1630230
22200018,1610612759,1630200,1630170,1629640,1627751,1626196,1631110,1630563,1628380,203926
22200019,1610612741,201942,1629632,1630245,1627936,202696,1630172,201609,203083,1629750
22200020,1610612753,1630532,203082,1631094,1628976,1630175,1630181,1630591,1628964,1629643
22200021,1610612761,1627832,1628384,1627783,1629018,1630567,1631132,1630173,1630625,201152
22200022,1610612738,1628369,1627759,201143,203935,1629684,1627763,1628401,203943,1630573
22200023,1610612765,1630180,1630595,1630191,1631093,202711,1631105,1630165,1628977,202709
22200024,1610612763,1630217,203500,1629630,1630583,1629723,1631223,1626145,1631222,1629634
22200025,1610612762,1628374,201144,203903,203482,1627736,1629020,1629012,1631117,1629659
22200026,1610612743,203999,203484,1628971,203932,1629008,1631128,1630538,201145,201599
22200027,1610612756,1626164,1629028,1628969,101108,1627814,1629661,1626166,1629111,1629006
22200028,1610612759,1630170,1629640,1630200,1627751,203926,1630563,1626196,1629676,203476
22200029,1610612765,1630180,1631093,1630595,202711,1630191,1631105,1630165,202709,1630587
22200030,1610612738,1628369,1627759,1628401,203935,1629684,1627763,203943,201933,1630573
22200031,1610612761,1627783,1629018,1627832,1628384,1630173,1630567,1631132,201152,1630201
22200032,1610612739,1628378,1627747,1628386,1630171,1626224,1630596,201567,201577,203526
22200033,1610612745,1629645,1630224,1630231,1631095,1630586,1630578,1631106,1630528,1630227
22200034,1610612763,1629630,1630217,1626145,1631223,1631222,203500,1630583,1629723,1629634
