,GAME_ID,HOME_TEAM_ID,HOME_P1,HOME_P2,HOME_P3,HOME_P4,HOME_P5,HOME_P6,HOME_P7,HOME_P8,HOME_P9,VISITOR_TEAM_ID,VISITOR_P1,VISITOR_P2,VISITOR_P3,VISITOR_P4,VISITOR_P5,VISITOR_P6,VISITOR_P7,VISITOR_P8,VISITOR_P9,DAY,WEEK,MONTH,HOME_TEAM_WINS
1517,22200157,1610612762,203903,1629012,1628374,201144,203482,1627736,1629659,1631117,200752,1610612747,1630559,203076,1631108,1629134,1628972,201566,1629117,1630346,1627745,311.0,45.0,11.0,1
1518,22200158,1610612746,202331,202694,202704,1627826,1629611,1626181,201587,1628379,203496,1610612739,1628378,1629636,1627747,1630596,1628386,201567,1630171,1629731,1626224,311.0,45.0,11.0,1
1519,22200159,1610612766,1626162,1626179,1628372,1629023,203486,1629667,1630547,1630208,1630177,1610612757,203081,1628404,1629014,1631101,1626159,1630570,1629234,1631133,1629642,313.0,45.0,11.0,0
1520,22200160,1610612754,1627741,1630169,1629614,1626167,1631097,1630174,1630188,1630543,204456,1610612743,1629008,203932,203484,1627750,1630538,1628971,203999,201145,201599,313.0,45.0,11.0,0
1521,22200161,1610612753,1628976,1630532,1629643,203082,1631216,1630591,1629626,1628964,1630181,1610612742,203915,1629029,1628467,1627827,203493,1630182,203501,203939,201580,313.0,45.0,11.0,1
1522,22200162,1610612737,1627749,1629027,1629631,1628381,203991,1630168,1630552,203200,1631100,1610612762,203903,1628374,1627736,201144,1629020,203482,1629659,200752,1631117,313.0,45.0,11.0,0
1523,22200163,1610612738,1630573,1628369,1627759,201143,203935,1629684,1628401,1628436,1627763,1610612765,1630180,1631093,1631105,202711,1630595,1630165,1630191,1630587,1628977,313.0,45.0,11.0,1
1524,22200164,1610612751,201142,1626220,203925,1627732,203552,1630560,1629651,1628410,1630561,1610612752,203944,1628973,1629628,1630579,1630167,203095,1630193,1629629,1628392,313.0,45.0,11.0,1
1525,22200165,1610612761,1628384,1627832,1630567,1629018,201152,203490,1631132,1628449,1630173,1610612745,1629645,1630224,1631095,1630578,201569,1630231,1631106,1630586,1630227,313.0,45.0,11.0,1
1526,22200166,1610612741,201942,203897,202696,1630172,1630245,201609,1627936,1629750,203083,1610612740,203468,1627742,1629627,202685,1630529,1630230,1630530,1628984,1630631,313.0,45.0,11.0,0
1527,22200167,1610612750,1630183,1630162,1626156,203497,1626157,1629669,203937,1627752,1629162,1610612756,1628969,1626164,1626166,1629028,1628470,1629013,1627814,203967,1629111,313.0,45.0,11.0,0
1528,22200168,1610612760,1628983,1630581,1629652,1630197,1630544,1631114,203488,1629026,1630526,1610612749,201572,1628975,201588,1628960,1626171,1630699,202083,1629670,201586,313.0,45.0,11.0,0
1529,22200169,1610612759,1629640,1630170,1630200,1627751,1631110,203926,1626196,1629641,1629646,1610612763,1629630,1630217,203500,1628415,1629723,1630583,1626145,1631222,1629634,313.0,45.0,11.0,0
1530,22200170,1610612746,202331,1627826,202694,1628379,1626181,202704,202322,1629611,201587,1610612747,203076,1630559,201976,2544,1628972,201566,1631108,1629134,1629117,313.0,45.0,11.0,1
1531,22200171,1610612758,203084,1627734,1631099,1628989,1628368,1628370,1630558,1626168,1629002,1610612739,1628378,1627747,1630596,1629636,1628386,201567,1626224,1629731,1630171,313.0,45.0,11.0,1
1532,22200172,1610612764,1628398,1630166,203115,1630692,1629060,1629655,1630557,1628420,1630264,1610612742,1629029,203915,1627827,203501,203493,203939,1628467,1630182,201580,314.0,45.0,11.0,1
1533,22200173,1610612737,1627749,1629027,1629631,203991,1628381,1628988,203200,1630168,1631100,1610612755,202699,1630178,203954,1629001,200782,1627777,1627863,1629003,1630194,314.0,45.0,11.0,1
1534,22200174,1610612748,202710,1629622,200768,1628389,1629216,1628997,1629130,203473,2617,1610612766,1626179,203486,1626162,1629023,1629667,1628372,1630547,1630208,1630177,314.0,45.0,11.0,1
1535,22200175,1610612740,203468,1630529,1629627,1627742,1630530,1626204,202685,1630631,1628984,1610612757,203924,1626159,1628404,1629014,1629234,1630570,1629642,1631133,1630535,314.0,45.0,11.0,0
1536,22200176,1610612738,1628369,1627759,201143,1629684,1628401,203935,1630573,1630202,1628436,1610612743,1628971,1627750,203484,203932,203999,1629008,201145,1631128,201599,315.0,45.0,11.0,1
1537,22200177,1610612753,1628976,1630591,1629626,1630532,1629643,203082,1631216,1628964,1630181,1610612756,1628969,1626166,1628470,1626164,1629028,1627814,1629111,202687,203967,315.0,45.0,11.0,1
1538,22200178,1610612752,1629628,203944,1628973,1628392,1630167,1630193,1629629,201565,203095,1610612765,202711,1630165,1630191,1630180,202692,1631093,1630587,1631105,1628977,315.0,45.0,11.0,1
1539,22200179,1610612760,1630598,1631114,1628983,1630544,1630647,1629652,1630197,1630581,1629026,1610612761,1628384,1628449,1630567,1627832,1631132,1629018,1630625,203490,1627823,315.0,45.0,11.0,1
1540,22200180,1610612759,1629640,1630170,1631110,1627751,1630200,203926,1626196,1629646,1629641,1610612749,1630699,1628975,1626171,201572,1629670,201588,202083,201586,1630572,315.0,45.0,11.0,1
1541,22200181,1610612763,1630583,1629630,1630217,1628415,203500,1629723,1629634,1626145,1631222,1610612750,1630162,203497,1630183,1626156,1626157,203937,1627752,1627854,1629669,315.0,45.0,11.0,1
1542,22200182,1610612744,203952,201939,1629673,203110,1626172,202691,1630237,1628978,1630228,1610612739,1630596,1628378,1629636,1627747,1628386,201567,1626224,1630171,201577,315.0,45.0,11.0,1
1543,22200183,1610612747,203076,201566,1629022,1630559,201976,1628972,1629117,1631108,1629308,1610612758,1628368,1628989,1627734,203084,1631099,1628370,1630558,1629002,1626168,315.0,45.0,11.0,0
1544,22200184,1610612746,202331,202704,202694,1627826,1626181,202322,1628379,1629611,201587,1610612751,201142,1626220,1629651,203925,203552,1630560,1628410,1627732,201988,316.0,45.0,11.0,0
1545,22200185,1610612764,1630166,1628398,204001,1628420,1630557,1629060,1630692,203115,1629655,1610612762,1628374,201144,1627736,203482,203903,1629012,1629020,200752,1629659,316.0,45.0,11.0,1
1546,22200186,1610612765,1630165,1631093,202711,1630180,1630191,1630587,1628963,1631105,1628977,1610612738,1629684,203935,1628369,1628401,201933,1630573,203943,1630202,1628436,316.0,45.0,11.0,0
1547,22200187,1610612754,1630169,1631097,1627741,1626167,1630188,1629614,1630543,204456,1629052,1610612761,1630567,1628384,201152,1628449,203490,1630201,1629018,1627823,1630625,316.0,45.0,11.0,1
1548,22200188,1610612755,203954,202699,1630178,200782,1629680,1629003,1627863,1627777,1630194,1610612737,1627749,1629027,1628381,203991,1629631,1628988,203200,1626163,1631100,316.0,45.0,11.0,1
1549,22200189,1610612748,1629622,1628997,1628389,200768,202710,1629216,1629130,203473,1629312,1610612766,1626179,1626162,1630163,1629667,1629023,203486,1630208,1630177,1630547,316.0,45.0,11.0,1
1550,22200190,1610612742,1629029,1627827,203915,203501,1626174,1630182,1628467,203493,203939,1610612757,1629014,203924,203081,1628404,1629234,1631101,1629642,1630570,1631133,316.0,45.0,11.0,1
1551,22200191,1610612740,1627742,203468,1629627,1626204,202685,1630631,1630529,1630530,1630230,1610612745,1630224,1629645,201569,1631095,1630231,1630586,1631106,1630578,1630227,316.0,45.0,11.0,1
1552,22200192,1610612752,203944,1629629,1630579,1628973,1630193,1628392,203095,1629628,201565,1610612760,1630581,1628983,1630526,1629652,1630598,1629026,1631114,1630197,1630198,317.0,45.0,11.0,0
1553,22200193,1610612739,1629636,1630596,1630205,201567,1630171,1626224,1627747,201577,203526,1610612750,1626157,1626156,203497,1630162,1630183,1627752,203937,1629669,1629162,317.0,45.0,11.0,0
1554,22200194,1610612764,1628398,1630166,1630557,204001,1628420,1630692,203115,1629655,1629060,1610612763,1629723,1626145,203500,1630583,1628415,1631223,1631222,1629634,1631113,317.0,45.0,11.0,1
1555,22200195,1610612755,1630178,203954,202699,200782,1629680,1629001,1627777,1627863,1629003,1610612762,1628374,201144,203482,1627736,203903,1629012,1629020,1629659,200752,317.0,45.0,11.0,1
1556,22200196,1610612741,203897,1630172,1630245,201942,202696,201609,203083,1627936,1627884,1610612743,1627750,1628971,203999,1631128,203932,203484,1629008,201145,201599,317.0,45.0,11.0,0
1557,22200197,1610612758,1631099,1628368,1627734,1628989,203084,1628370,1629056,1630558,1629002,1610612744,201939,203952,203110,202691,1626172,1628978,1629673,1630228,1630237,317.0,45.0,11.0,1
1558,22200198,1610612747,1628972,203076,1630559,1629022,201566,201976,1631108,1629117,1629134,1610612751,201142,1626220,203925,1628410,1629139,1630560,202693,1629651,201988,317.0,45.0,11.0,1
1559,22200199,1610612765,1631093,202711,1630180,1628963,1630165,1630587,1631105,202692,1628977,1610612761,1628384,1630567,1628449,201152,1630625,1627823,1631132,1630201,1630288,318.0,46.0,11.0,0
1560,22200200,1610612753,1630532,1629643,1628976,1629626,1630591,203082,1628964,1631216,1630284,1610612766,1629023,1626162,1626179,1630163,203486,1629667,1630177,1630208,1630547,318.0,46.0,11.0,0
1561,22200201,1610612738,1627759,1628369,1628401,201143,203935,1629684,1630573,1630202,1628436,1610612760,1630197,1631114,1628983,1629652,1630581,1629026,1630598,1630526,1631119,318.0,46.0,11.0,1
1562,22200202,1610612748,200768,1628997,1628389,1629622,202710,1629216,1629130,203473,1631288,1610612756,1626164,1628969,1629028,1628470,1626166,1627814,1630613,1629111,1629006,318.0,46.0,11.0,1
1563,22200203,1610612745,1630224,1629645,1630578,1631095,201569,1630231,1630586,1630227,1631106,1610612746,202331,1628379,1627826,202694,1629611,1626181,202704,201587,1629599,318.0,46.0,11.0,0
1564,22200204,1610612749,1630699,1628975,201572,203507,201588,1626171,1629670,201586,202083,1610612737,1627749,1629631,1629027,1628381,203991,1628988,1630168,1631100,1630552,318.0,46.0,11.0,0
1565,22200205,1610612744,1629673,201939,1630541,203110,1630228,1630237,203952,1626172,203210,1610612759,1628966,1626196,1630170,1631110,1629676,1629646,203926,1627751,1629640,318.0,46.0,11.0,1
1566,22200206,1610612740,1627742,203468,1626204,1630230,1630530,1630529,1630631,1630700,202685,1610612763,1628415,1629723,1629630,1629634,1628991,1630583,1626145,1631223,203500,319.0,46.0,11.0,1
1567,22200207,1610612742,203915,1629029,1627827,203493,1626174,203501,203939,1630182,1628467,1610612746,202331,202694,1627826,201587,202322,202704,1626181,1629611,1629599,319.0,46.0,11.0,1
1568,22200208,1610612762,201144,203903,1628374,203482,1629020,1627736,1631117,1629012,1631323,1610612752,1629628,1628973,1629629,203944,1630193,1630579,1628392,1630167,201565,319.0,46.0,11.0,0
1569,22200209,1610612757,203081,203924,1628404,1629014,1629234,1631101,203994,1629642,1630570,1610612759,1630170,1629640,1627751,1631110,1628966,1626196,1630200,203926,1629646,319.0,46.0,11.0,1
1570,22200210,1610612758,1628989,1627734,1629056,1628368,203084,1626168,1628370,1630558,1629002,1610612751,201142,1626220,203552,1628410,1630560,1627732,203925,1629139,1629651,319.0,46.0,11.0,1
1571,22200211,1610612766,1630163,1629023,1626162,1626179,203486,1630177,1629667,1630208,1630547,1610612754,1630169,1626167,1627741,1630188,1631097,1629614,204456,1629052,1630174,320.0,46.0,11.0,0
1572,22200212,1610612753,1630532,1629626,1630591,1629643,1628964,203082,1631216,1629678,1630181,1610612750,1630162,1626157,1630183,1626156,203497,203937,1629162,1627752,1629669,320.0,46.0,11.0,0
1573,22200213,1610612764,1628398,203078,204001,1630166,1628420,1630692,1629060,203115,1630557,1610612760,1628983,1629652,1631114,1630598,1630322,1629026,1630581,1630197,1630526,320.0,46.0,11.0,0
1574,22200214,1610612737,1629631,1627749,1628381,1629027,1631100,1630168,203991,1628988,1630552,1610612738,1628369,1628401,1629684,1630573,201143,1628436,1630202,1627759,1628382,320.0,46.0,11.0,0
1575,22200215,1610612761,1628384,1630567,1627832,201152,1628449,1627823,1630625,1631132,203920,1610612748,1628997,202710,200768,1629622,1629216,1631107,203473,1629130,1631288,320.0,46.0,11.0,1
1576,22200216,1610612749,1628975,203507,201572,1626171,1629670,1630699,201588,201586,1631260,1610612739,1629636,1628378,1630205,1630596,1630171,201567,1627747,201577,1626224,320.0,46.0,11.0,1
1577,22200217,1610612740,203468,1627742,1630529,202685,1630530,1630631,1630700,1626204,1630230,1610612741,203897,201942,202696,1630245,1627936,1630172,201609,203083,1629750,320.0,46.0,11.0,1
1578,22200218,1610612742,1627827,203501,203493,203915,1626174,1630267,203939,1630182,1628373,1610612745,1629645,1630224,201569,1631095,1630578,1630231,1630586,1631106,1630227,320.0,46.0,11.0,0
1579,22200219,1610612743,1627750,203484,201145,1629008,1630192,201599,1630538,1628971,1631128,1610612752,1629629,203944,1628973,1629628,1630193,1630167,1628392,1630579,201565,320.0,46.0,11.0,0
1580,22200220,1610612756,1628969,1626164,1626166,1629028,1628470,1627814,1629111,1630613,1629006,1610612744,201939,203952,202691,203110,1629673,1630237,1626172,1628978,203210,320.0,46.0,11.0,1
1581,22200221,1610612757,203081,203924,1628404,1629014,1626159,203994,1631101,1629234,1629642,1610612751,201142,1626220,203925,1627732,1629139,203552,1629651,1630560,1628410,321.0,46.0,11.0,0
1582,22200222,1610612758,1628989,1627734,1628368,203084,1628370,1630558,1626168,1629056,1629002,1610612759,1630170,1631110,1628966,1630200,1627751,1626196,1629676,1631160,203476,321.0,46.0,11.0,1
1583,22200223,1610612746,1627826,202331,202694,202704,202695,1626181,1629611,201587,202322,1610612765,1631093,202711,1630180,1630165,1631105,1628963,202692,1630587,1628977,321.0,46.0,11.0,1
1584,22200224,1610612764,203078,1628398,204001,1630557,1629060,1628420,201959,1630166,203115,1610612748,200768,1628997,1629622,1629312,1631115,1631107,1631288,1628389,202710,322.0,46.0,11.0,1
1585,22200225,1610612739,1629636,1628386,1630596,1628378,1627747,1630205,201567,1630171,1626224,1610612766,1626179,1629023,202330,1626162,1630208,203486,1629667,1630177,1630547,322.0,46.0,11.0,1
1586,22200226,1610612755,203954,1629001,200782,1629003,1627863,1627777,1630178,1630194,1626149,1610612749,201572,203507,1626171,1628975,1628960,1629670,201950,1630699,201588,322.0,46.0,11.0,1
1587,22200227,1610612741,201942,202696,1630172,203897,1630245,1627936,1629750,201609,203083,1610612753,1630591,1628976,1630532,1629626,1629643,1628964,203914,203082,1629678,322.0,46.0,11.0,0
1588,22200228,1610612745,1631095,201569,1630224,1630578,1630231,1630227,1630586,1631106,1629726,1610612754,1630169,1627741,1630188,1631097,1626167,1629614,1629052,1630543,204456,322.0,46.0,11.0,0
1589,22200229,1610612763,1628415,1629630,1629723,203500,1628991,1626145,1630583,1629634,1631223,1610612760,1630581,1628983,1631114,1630526,1629652,1630598,1630322,1630197,1629026,322.0,46.0,11.0,1
1590,22200230,1610612742,1629029,203493,1627827,203915,1626174,203501,1630182,201580,203939,1610612743,203484,1628971,201145,1630538,1629008,1628427,1630192,201599,1631128,322.0,46.0,11.0,1
1591,22200231,1610612740,1627742,1630529,203468,1626204,1630631,1630230,202685,1630700,1630530,1610612738,1628369,1627759,1628401,1629684,201143,1630573,1627763,1628436,1630202,322.0,46.0,11.0,0
1592,22200232,1610612762,1628374,1627736,203903,201144,1629020,1629012,1631117,203482,1629659,1610612756,1626164,1629028,1628969,1626166,1628470,1627814,1630613,203967,1629111,322.0,46.0,11.0,1
1593,22200233,1610612744,201939,203110,202691,203952,1629673,1626172,1628978,203210,1630237,1610612752,1629628,1628973,203944,1630579,1630193,1629629,1630167,1628392,201565,322.0,46.0,11.0,1
1594,22200234,1610612747,1630559,1629022,203076,201566,201976,1628972,1629117,1629134,203471,1610612765,202711,1630165,1631093,202692,1628963,1631105,1630180,1628977,1630587,322.0,46.0,11.0,1
1595,22200235,1610612737,1629631,1629027,1627749,203991,1628381,1631100,1630168,1628988,203200,1610612761,1630567,1627832,1628384,201152,1627823,1631132,1630201,1630288,203920,323.0,46.0,11.0,1
1596,22200237,1610612755,1627863,1629003,1629001,203954,200782,1627777,1630194,1626149,1629680,1610612750,1630162,1626156,1626157,1630183,203497,203937,1627752,1629162,1629669,323.0,46.0,11.0,0
1597,22200238,1610612757,203924,1629014,1628404,203994,203081,1626159,1631101,1629234,1629642,1610612762,203903,1628374,1629659,203482,1627736,1629020,1629012,1631323,1631117,323.0,46.0,11.0,0
1598,22200239,1610612746,1626181,202704,1629611,202694,1627826,202322,202695,201587,202331,1610612759,1631110,1628966,1629640,1630200,1627751,1629646,1629676,1626196,203926,323.0,46.0,11.0,1
1599,22200240,1610612756,1628969,1626166,1626164,1629028,1628470,1627814,202687,1630688,1630613,1610612752,1629656,1628973,1630193,1629628,203944,1629011,1630167,1630579,1628392,324.0,46.0,11.0,1
1600,22200241,1610612764,203078,1628398,204001,1630557,1630166,1630692,203115,1629655,201959,1610612766,1626179,202330,1629023,203486,1626162,1628372,1629667,1630208,1630539,324.0,46.0,11.0,1
1601,22200242,1610612758,1628989,203084,1628368,1631099,1627734,1628370,1629002,1630558,1626168,1610612765,202711,1631093,1630165,1631105,202692,1628995,1628963,1628977,1630587,324.0,46.0,11.0,1
1602,22200243,1610612751,201142,1627732,1626220,203925,202681,203552,1629139,202693,201988,1610612763,1626145,1628415,1629723,1631222,203500,1631223,1630583,1629634,1631113,324.0,46.0,11.0,1
1603,22200244,1610612739,1626224,1630596,1630171,1629636,1628386,1628378,1630205,1627747,203526,1610612748,1628997,1629622,1631107,200768,1629312,1628389,1629130,203473,1631288,324.0,46.0,11.0,1
1604,22200245,1610612745,1630224,1629645,1631095,201569,1630231,1630578,1631106,1630586,1630227,1610612744,201939,203952,202691,203110,1626172,1629673,1628978,203210,1630228,324.0,46.0,11.0,0
1605,22200246,1610612742,1629029,1627827,1630182,203915,203493,203501,203939,1626174,202722,1610612743,203484,1628971,1630538,201599,1629008,1628432,1631128,1630192,1628427,324.0,46.0,11.0,0
1606,22200247,1610612747,203076,1629022,1630559,1628972,1628418,203471,201566,1629134,201976,1610612759,1629640,1630170,1631110,1630200,203476,1629646,203926,1626196,1628966,324.0,46.0,11.0,1
1607,22200248,1610612739,1628378,1629636,1630596,1628386,1626224,1630205,1630171,201567,201577,1610612737,1627749,1631100,1629027,1628381,203991,1630168,1628988,203200,1630552,325.0,47.0,11.0,1
1608,22200249,1610612754,204456,1630174,1630169,1629052,1631097,1626167,1627741,1630543,1630188,1610612753,1628964,1630532,1629626,1630591,203914,203082,1629678,1630181,1630284,325.0,47.0,11.0,1
1609,22200250,1610612741,1630245,201942,202696,203897,1627936,1630172,1629632,203083,1629750,1610612738,1627759,1628369,203935,1629684,201143,1627763,1628401,1630573,1628436,325.0,47.0,11.0,1
1610,22200251,1610612749,203507,1628960,201572,201950,1628975,1626171,201588,1629670,1626192,1610612757,1628404,1629014,203924,203994,1631101,1629642,1626159,1629234,1630570,325.0,47.0,11.0,1
1611,22200252,1610612750,1630162,1626157,1630183,203497,1627752,1626156,1629675,1629162,1629669,1610612748,200768,1629622,1628997,1628389,1631288,1631107,1629312,203473,1629130,325.0,47.0,11.0,1
1612,22200253,1610612740,1627742,1630230,1629627,202685,1628984,203468,1630700,1630529,1626204,1610612744,1630228,1630237,1630541,1629673,1629660,203210,1628978,1631157,1631116,325.0,47.0,11.0,1
1613,22200254,1610612760,1628983,1630581,1629652,1631114,1630526,1629647,1629026,1630647,1630544,1610612752,1629628,1628973,1629656,203944,1630193,1630167,1628392,1630579,1630540,325.0,47.0,11.0,0
1614,22200255,1610612746,202704,1627826,1626181,202694,201587,202695,202322,1629599,1629611,1610612762,203903,1628374,203482,1627736,1629012,1629020,1629659,1631117,1629638,325.0,47.0,11.0,1
1615,22200256,1610612755,200782,1629003,202699,1629001,1630194,1627788,1627777,1626149,1627863,1610612751,1626220,201142,1627732,202681,203552,203925,1629651,201988,202693,326.0,47.0,11.0,1
1616,22200257,1610612763,1629630,1628415,1629723,203500,1628991,1626145,1629634,1630583,1631223,1610612758,1627734,1628368,1628989,203084,1631099,1628370,1630558,1626168,1629002,326.0,47.0,11.0,0
1617,22200258,1610612743,203999,1627750,1629008,203484,203932,1628971,1630192,201599,1630538,1610612765,202711,1630165,1631105,1631093,1628995,1630587,1628963,202692,202709,326.0,47.0,11.0,0
1618,22200259,1610612756,1628969,1626164,1629028,1628470,1626166,1627814,1630613,202687,1630688,1610612747,203076,1629022,1630559,201566,201976,1628972,203471,1628418,1629134,326.0,47.0,11.0,1
1619,22200260,1610612766,1626179,1629023,1626162,202330,203486,1630208,1629667,1630177,1628372,1610612755,1629003,202699,1629001,200782,1626149,1630194,1627788,1627777,1627863,327.0,47.0,11.0,1
1620,22200261,1610612739,1628386,1629636,1630596,1628378,1630205,1626224,1630171,1629731,201577,1610612757,1629014,203924,1628404,203994,1626159,1629642,1629234,1630570,1631101,327.0,47.0,11.0,1
1621,22200262,1610612754,1630169,1627741,1631097,1626167,1630174,1630188,1629052,204456,1629048,1610612750,1626157,1630162,1626156,203497,1630183,203937,203085,1629669,1627752,327.0,47.0,11.0,0
1622,22200263,1610612737,1627749,1629027,1629631,1628381,203991,1631100,1630168,1628988,1630552,1610612758,1627734,203084,1628368,1628989,1628370,1631099,1626168,1630558,1629002,327.0,47.0,11.0,1
1623,22200264,1610612738,1628369,1627759,201143,203935,1628401,1629684,1627763,1630573,1630202,1610612742,1629029,1627827,1626174,203915,203493,203501,1630182,203939,202722,327.0,47.0,11.0,1
1624,22200265,1610612748,1628997,1629312,1628389,200768,1629639,1629216,1631288,203473,1631107,1610612764,1630166,1628398,1630557,204001,203115,1630692,1630264,1629655,1631098,327.0,47.0,11.0,1
1625,22200266,1610612761,1628384,1627823,1629018,1630201,1628449,201152,1630288,1631132,203920,1610612751,201142,1627732,1629651,202681,1626220,1628410,202693,1630560,203925,327.0,47.0,11.0,0
1626,22200267,1610612749,201950,203507,1628960,201572,1628975,1626171,201588,202083,1626192,1610612741,201942,203897,202696,1627936,1630172,1629632,1630245,1629750,203083,327.0,47.0,11.0,0
1627,22200268,1610612760,1628983,1629652,1630526,1631114,1630197,1630581,1630198,1630544,1629647,1610612743,1628971,203999,203484,203932,1628427,1628432,1630192,1631128,1631298,327.0,47.0,11.0,0
1628,22200269,1610612759,1630170,1630200,1627751,1628966,1631110,1629641,203926,1629640,1629676,1610612740,1627742,1630631,1628984,1629627,202685,1630230,1630700,1630529,1626204,327.0,47.0,11.0,0
1629,22200270,1610612762,203903,203482,1629012,1628374,1627736,1629020,1631117,1629659,1631323,1610612765,202711,1631093,1631105,1628995,1628977,202709,1628963,1630587,202692,327.0,47.0,11.0,0
1630,22200271,1610612744,203110,203952,201939,202691,1629673,1630237,1628978,1626172,1630228,1610612746,1629599,1629611,1626181,202694,1627826,202704,203496,202322,1629650,327.0,47.0,11.0,1
1631,22200272,1610612766,1626179,1626162,1629667,203486,1630539,1630177,1629023,1630208,1630547,1610612750,1626157,1630162,1626156,203497,1630183,203937,1629669,203085,1629675,329.0,47.0,11.0,1
1632,22200273,1610612753,1630532,1631094,1629626,1630181,1628964,203914,1630591,1629021,1631216,1610612755,1629003,1629001,202699,1626149,200782,1627777,1630194,1627788,1627863,329.0,47.0,11.0,0
1633,22200274,1610612752,1629628,1628973,203944,1630193,1629656,1629011,1628392,1630167,1630579,1610612757,1629014,1626159,1628404,203924,203994,1630570,1629642,1631101,1630641,329.0,47.0,11.0,0
1634,22200275,1610612738,1628369,203935,201143,1627759,1628401,1630573,1627763,1629684,1630202,1610612758,1627734,1628989,1628368,1631099,203084,1628370,1629644,1630558,1629056,329.0,47.0,11.0,1
1635,22200276,1610612754,1627741,1630169,1626167,1631097,1630174,204456,1630188,1630543,1629052,1610612751,1626220,201142,202681,1627732,1629651,203552,202693,203925,201988,329.0,47.0,11.0,1
1636,22200277,1610612748,200768,1629639,1628997,1628389,1629312,1630696,1631107,203473,1631288,1610612764,1628398,203078,204001,1630557,1630166,1630692,203115,1630264,1629655,329.0,47.0,11.0,1
1637,22200278,1610612745,1631095,1629645,1630231,1630224,1629726,1630586,1631106,1628981,1630227,1610612737,1629631,1629027,1627749,1628381,1630168,1631100,1628988,1630552,1626163,329.0,47.0,11.0,1
1638,22200279,1610612763,1628415,1629630,1631222,1629723,203500,1631223,1628991,1626145,1629634,1610612740,1629627,1630530,1630700,1630529,1630631,1627742,202685,1626204,1628984,329.0,47.0,11.0,1
1639,22200280,1610612749,203507,1628960,201572,1626171,1628975,1629670,201950,201588,202083,1610612739,1629636,1629731,1628378,1626224,1630171,1630596,201577,1628386,203526,329.0,47.0,11.0,1
1640,22200281,1610612760,1628983,1630581,1629652,1629026,1630197,1631114,1629647,1630526,1630198,1610612741,203897,201942,202696,1630172,1627936,1630245,1629632,1629750,201609,329.0,47.0,11.0,1
1641,22200282,1610612759,1630170,1631110,1629640,1630200,1627751,1629641,1628380,1631103,1629676,1610612747,203076,1629022,2544,1630559,1628972,203471,201566,1629134,1629117,329.0,47.0,11.0,0
1642,22200283,1610612756,1626164,1628969,1628470,1626166,1629028,1627814,202687,1630613,1629006,1610612765,1630165,202711,1628963,1630587,1628995,1628977,203585,202692,1631105,329.0,47.0,11.0,1
1643,22200284,1610612744,201939,202691,203952,203110,1626172,1629673,1628978,1630228,203210,1610612762,1628374,203903,203482,1629638,1629020,1629012,1631117,1627736,1629659,329.0,47.0,11.0,1
1644,22200285,1610612746,202704,1629611,1627826,202694,1629599,201587,202322,1626181,203496,1610612743,1627750,203999,1628971,203484,203932,1628427,1628432,1630192,202397,329.0,47.0,11.0,0
1645,22200286,1610612761,1628384,1627832,1628449,1627823,1629018,201152,203920,1630288,1630201,1610612742,1629029,1627827,1628467,203915,203493,1626174,1630182,203501,203939,330.0,47.0,11.0,1
1646,22200287,1610612745,1630578,1630224,1629645,1631095,201569,1629726,1631106,1630227,1630231,1610612760,1631114,1630581,1628983,1630544,1630526,1630598,1631172,1629026,1629652,330.0,47.0,11.0,1
1647,22200288,1610612759,1630170,1629640,1630200,203926,1629641,1628380,1631103,1629676,1631110,1610612747,1629022,2544,1630559,203471,201566,1628972,1629117,1628418,1629134,330.0,47.0,11.0,0
1648,22200289,1610612756,1628969,1626164,1629028,1626166,1628470,1627814,1630688,1629013,202687,1610612762,1628374,1627736,203903,203482,1629012,1629020,1631117,1629659,1629638,330.0,47.0,11.0,1
1649,22200290,1610612751,1626220,202681,201142,1627732,1629651,203552,203925,1628410,1630560,1610612757,203924,1629014,1626159,1628404,203994,1631101,1630570,1629234,1629642,331.0,47.0,11.0,1
1650,22200291,1610612750,1630162,1626156,1626157,203497,203085,1629669,203937,1627854,1629675,1610612744,203110,201939,203952,202691,1629673,1626172,1630228,1628978,203210,331.0,47.0,11.0,0
1651,22200292,1610612746,1629611,1627826,202694,1629599,1626181,202704,201587,202322,1629650,1610612754,1627741,1630169,1630188,1631097,1629052,1630174,204456,1626167,1630543,331.0,47.0,11.0,1
1652,22200293,1610612737,1627749,1629027,1628381,1629631,1630168,1631100,1630235,1626163,1630552,1610612748,1628997,1629639,1628389,1629622,200768,1629312,1630696,203473,1631288,331.0,47.0,11.0,0
1653,22200294,1610612738,1627759,1629684,1628401,203935,201143,1627763,1628436,1630573,1630202,1610612764,203078,203115,1630166,204001,1630692,1628420,1630557,1629653,1630264,331.0,47.0,11.0,1
1654,22200295,1610612765,1630180,1630165,1628963,1630587,202692,1631105,1628977,203585,1628995,1610612739,1629636,1630596,1628378,1629731,1630171,1626224,1629603,203526,201577,331.0,47.0,11.0,0
1655,22200296,1610612752,1629628,1628973,203944,1629011,1629656,1629629,1628392,1630167,201565,1610612763,1629630,1628415,203500,1628991,1629723,1626145,1630583,1629634,1631222,331.0,47.0,11.0,0
1656,22200297,1610612753,1629626,1631094,203914,1630532,1629021,1631216,1630181,1629678,1628964,1610612755,1629003,1630194,202699,1629001,1627863,1627788,1627777,1626149,200782,331.0,47.0,11.0,0
