GAME_ID,HOME_TEAM_ID,HOME_P1,HOME_P2,HOME_P3,HOME_P4,HOME_P5,HOME_P6,HOME_P7,HOME_P8,HOME_P9
22100856,1610612738,1628369,1627759,1629057,203935,1628401,1629684,201143,1630202,1630573
22100857,1610612754,1630169,1627741,1629052,202362,1630188,1629048,202684,1630678,1630613
22100858,1610612764,1628398,203484,1630557,1630166,203526,1630264,202397,1628418,1629060
22100859,1610612751,1628971,203552,201988,1630560,1630556,203083,201949,200746,1628975
22100860,1610612752,203944,203095,1629011,1629656,202692,202689,1630193,201959,1630167
22100861,1610612741,1630245,202696,201942,1629750,1629632,1628972,1627884,1629744,1628396
22100862,1610612749,203114,201950,1628960,1626171,201586,1629670,202083,1629623,202328
22100863,1610612740,203468,1627742,202685,1630529,1628984,1629637,1629109,1630631,202066
22100864,1610612743,203999,203115,203932,1630538,201145,1627854,1630267,203210,203085
22100865,1610612762,1628378,1626220,202711,203903,201144,203497,202355,1627863,1629672
22100866,1610612746,1629611,202704,201587,202694,203496,1627826,1628392,1629599,203918
22100867,1610612737,1629027,1629631,201568,1628989,203991,203992,1626153,1630168,101150
22100868,1610612748,200768,202710,1628389,200782,1629216,1629622,1629130,1629312,1630209
22100869,1610612755,1630178,202699,1629003,203954,1629680,1627777,201980,1627788,1630194
22100870,1610612749,201950,203507,203114,1626171,1629623,1629670,201586,1628960,1630572
22100871,1610612750,1626157,1629020,1630183,1626156,201976,1630162,1629162,1627736,1629675
22100872,1610612740,203468,1627742,1630529,1629637,202685,1628984,1626195,202066,203503
22100873,1610612756,1626164,101108,1628969,203109,1629028,1629661,201580,203901,1628470
22100874,1610612753,1630591,1630532,1629643,1628976,1628964,1630175,203914,1629678,203082
22100875,1610612738,1629684,1628369,1627759,1628401,201143,1630174,1628464,1630202,1630573
22100876,1610612754,1627741,1630169,1630678,202362,1629052,1630188,202684,1630613,1629048
22100877,1610612752,203944,1629656,203095,202692,201959,1629011,1630193,202689,1629629
22100878,1610612741,201942,1630245,1629632,202696,1629750,1628972,1627884,1629744,1628396
22100879,1610612763,1629630,1630217,203500,1629634,1628991,1630533,1626145,1629001,1629723
22100880,1610612750,1626157,1626156,1630162,1630183,201976,1627736,1629020,1629162,1629675
22100881,1610612760,1630581,1629647,1630544,1630598,1630197,1630177,1629676,202324,1630249
22100882,1610612756,1626164,1628969,1629661,1629028,1628470,203109,1628988,101108,201580
22100883,1610612744,201939,203952,202691,1626172,1627780,203490,1629673,1630228,202357
22100884,1610612747,2544,201566,1629659,1628370,1630559,2772,1626169,203076,2730
22100885,1610612766,1628970,1629023,1626149,1630163,1626162,1626179,1630550,203486,1630547
22100886,1610612740,203468,1627742,202685,1630529,203503,1629637,1628984,202066,1629109
22100887,1610612749,203507,201950,203114,1629670,1626171,201586,202083,1629623,1630572
22100888,1610612746,1629611,202704,1629599,202694,1628392,1628379,1627826,201587,203496
22100889,1610612765,203924,1630595,1628963,1630165,1630180,202709,1628977,203482,1630191
22100890,1610612751,1628971,203552,1630560,201949,201988,203083,1630556,200746,1629651
22100891,1610612741,201942,203897,202696,1630245,1629750,1627884,1629632,1628972,202684
22100892,1610612750,1626156,1630162,201976,1629020,1626157,1629675,1627752,1627736,1630183
22100893,1610612760,1630581,1628983,1630544,1629647,1629676,1630598,1630249,1630197,202324
22100894,1610612757,1629014,1628404,1630535,1630570,1629604,1626159,1629234,1630314,1630553
22100895,1610612758,1627734,1628368,203084,1630558,203200,1628978,203087,203090,1627745
22100896,1610612766,1626179,1626162,1628970,1630163,203486,1629023,1630550,1626149,1628998
22100897,1610612754,1627741,1630169,1629052,1627763,1630188,202362,1630543,1630678,1630613
22100898,1610612753,1628976,1629643,1630175,203914,1630532,1628964,1630181,203082,1630591
22100899,1610612764,1628398,203484,1630166,203526,1630557,1629655,202397,1629060,1628418
22100900,1610612752,1629628,203095,203944,202692,1629011,1630579,1630193,1629629,1630167
22100901,1610612750,1630162,1626157,1626156,1627752,1630183,201976,1629162,1629020,1629669
22100902,1610612756,1628969,1626164,1629028,203109,1629661,1628470,1629013,203901,201580
22100903,1610612762,1628378,203497,202711,1626220,201144,203903,1630235,1627863,202355
22100904,1610612747,2544,201566,1630559,2546,1629659,2730,1628370,2772,1626169
22100905,1610612765,202709,1630180,203924,1630191,1630595,203585,1630165,1628963,203482
22100906,1610612737,1629631,1629027,201568,203992,1628989,1630168,203991,1626153,1628995
22100907,1610612739,1629164,1630171,1630596,1628374,1628386,1626224,201567,1629731,1630612
22100908,1610612748,200768,1628389,1629639,202710,1628997,1629216,200782,1629130,203473
22100909,1610612741,201942,203897,1629632,202696,1629750,1630245,1627884,202684,1628972
22100910,1610612749,201950,203507,203114,1626171,202083,1628960,201586,1627761,1628975
22100911,1610612743,203999,203932,1628420,203115,203085,201145,203210,1627854,1630538
22100912,1610612752,203944,1629628,203095,202692,1630193,1630579,1629011,1629629,1630167
22100913,1610612756,1626164,1628969,1629661,1629028,203109,1628988,201580,1628470,1629013
22100914,1610612754,1627741,1630169,1629052,1627763,1630537,1630188,1630543,1629048,1630613
22100915,1610612766,1628970,1626179,1630163,1628998,1629023,1626162,1626149,203486,1630550
22100916,1610612745,1630224,203471,1630256,1626174,201569,1629726,1630578,1630231,1630528
22100917,1610612744,201939,203952,1627780,1626172,1630541,203490,1629673,1630228,202357
22100918,1610612757,1628404,1629014,1629234,1629604,1630553,1630314,1630535,1630570,203463
22100919,1610612747,2544,2546,201566,1629659,1628370,2730,1630559,201961,1626169
22100920,1610612739,1629164,1628374,1630596,1628386,1626224,1630171,201567,1629731,1630205
22100921,1610612753,1628964,1630175,1628976,1630591,1630532,1629643,203914,1630181,1628365
22100922,1610612748,1629216,1629639,202710,1628389,200782,1628997,1629622,1629130,203473
22100923,1610612763,1629630,203500,1630217,1630533,203937,1629001,1628991,1626145,1629634
22100924,1610612749,1628975,203507,203114,201950,1626171,1627761,1628960,1629670,202083
22100925,1610612760,1628983,1630544,1630249,1629647,1630197,1630846,1629676,1630177,1630322
22100926,1610612764,1630557,1628398,203484,203526,202397,1628418,1629060,1629655,203107
22100927,1610612738,1628369,203935,1629057,201143,1628401,1629684,1630202,1630174,1627759
22100928,1610612761,1630201,1630567,1629018,1627783,201152,1628449,203920,1630173,1630625
22100929,1610612745,1630224,203471,1626174,1629726,201569,1630231,1630528,1630578,1630256
22100930,1610612750,1626157,1626156,1629162,1627736,1629020,1630183,201976,1627752,1629669
22100931,1610612747,1628370,2544,201566,1629659,2546,1626169,203145,1630559,2730
22100932,1610612739,1628386,1629636,1628374,1630596,1630171,1626224,201567,1629164,1630205
22100933,1610612753,1628976,1630175,1630532,1628964,1630591,1629643,1630181,203082,1628365
22100934,1610612755,201935,1630178,203954,202699,1629680,201980,1629003,1627777,200794
22100935,1610612745,1630224,1626174,1629726,1629645,1630231,1630528,1630578,1630256,1628021
22100936,1610612749,201950,203114,203507,1626171,202083,1628960,201586,1628975,1627761
22100937,1610612740,203468,1627742,1630529,202685,1629637,203503,1628984,1630230,1630631
22100938,1610612743,203999,203932,1627854,1628420,203115,203210,1630538,201145,203085
22100939,1610612756,1628969,1628988,1629028,203109,1629661,1628470,1629013,1626166,1630688
22100940,1610612738,201143,1628369,1629057,1629684,203935,1628401,1630202,1628464,1630174
22100941,1610612751,203552,201142,1628971,201988,201609,200746,203083,1630560,201949
22100942,1610612761,1627783,1630567,1629018,1630173,1630201,1628449,203920,1630625,1629004
22100943,1610612742,203493,1629029,1627827,203939,1628973,203915,1630182,202722,1628425
22100944,1610612759,1627749,1627751,1629022,1630170,1630200,1630563,203926,1628966,1629640
22100945,1610612746,202704,203496,1629599,1629611,1627826,1628379,1628392,202694,201587
22100946,1610612765,1630180,1630595,202709,1630191,203924,1628963,1630165,203585,203482
22100947,1610612755,202699,1630178,203954,201935,1627777,1629003,1629680,201980,200794
22100948,1610612764,1628398,203484,203526,1629060,1630557,1630166,1628418,1629655,202397
22100949,1610612741,201942,203897,1630245,202696,1629750,1629632,202684,1627884,1628972
22100950,1610612740,1627742,203468,1630529,1626195,1629637,1630631,203503,1628984,202685
22100951,1610612760,1629676,1630544,1628983,1630249,1630322,1630197,1630177,1629647,1630846
22100952,1610612743,203115,203932,201145,1628420,203210,202326,1628432,1630538,1630267
22100953,1610612756,1628969,1629028,1626166,203109,1629661,1629013,1628470,1628988,202687
22100954,1610612742,203493,1628973,203915,1627827,1630182,203939,202722,1628425,1628373
22100955,1610612766,1629023,1628970,1626179,1628998,1630163,1626162,203486,1626149,1630550
22100956,1610612748,1629639,202710,1628389,1629216,1629622,200782,1628997,1629130,203473
22100957,1610612763,1629630,1628991,1630217,1629001,203500,1630533,1629723,1629634,1626145
22100958,1610612750,1629020,1630183,1626156,1626157,1629669,1627736,1629162,1629675,1627752
22100959,1610612747,2544,1630559,201566,1628370,1626169,2546,201571,1629659,202340
22100960,1610612738,1628369,1629057,203935,1627759,201143,1628401,1629684,1630202,1628464
22100961,1610612749,201950,203114,1626171,1628960,203507,1629670,201586,1628975,1627761
22100962,1610612739,1628374,1630596,1629636,1626224,201567,1630171,1629731,1629164,1628386
22100963,1610612764,1628398,203484,1630166,202397,1630557,204001,1629655,1629060,203107
22100964,1610612745,1626174,1629645,1630224,201569,1630256,1629726,1630578,1630528,1630231
22100965,1610612760,1628983,1629647,1630598,1630197,1630544,1630249,1630846,1630177,1630322
22100966,1610612746,1629611,1629599,202704,1628379,202694,1628392,201587,1627826,203496
22100967,1610612743,203932,203999,1628420,201145,203115,203085,203210,1630538,1627854
22100968,1610612765,1630595,1628963,203924,1630180,1630165,1630587,202709,203482,203585
22100969,1610612755,201935,202699,203954,1630178,1629680,1627777,1629003,1630198,201599
22100970,1610612748,200768,1629639,1628389,202710,1629130,200782,1628997,203506,203473
22100971,1610612750,1627736,1630183,1626157,201976,1629675,1629006,1629162,1629020,1627752
22100972,1610612742,203915,1627827,1629029,203493,1628467,203939,1630182,202722,1628425
22100973,1610612759,1627749,1629640,1626196,203926,1627751,1630200,1630563,1629641,1629111
22100974,1610612758,1628368,203084,1627734,1630558,203200,1628978,1627745,1626168,1628367
22100975,1610612766,1628970,1626179,1629023,1630163,1628998,1626162,1626149,203486,1629667
22100976,1610612754,1630169,1627741,1627763,1630188,1629052,1630543,1630613,1629048,1630537
22100977,1610612753,1628976,1630532,1630175,203914,1629643,1630181,1628964,203082,1628365
22100978,1610612763,203500,1629630,1630217,1628991,1630533,1629723,1629001,1626145,203937
22100979,1610612760,1628983,1630598,1630544,1630197,1629676,1630322,1629647,1630249,1630177
22100980,1610612744,201939,202691,203952,1630541,1629673,1630228,1626172,202357,1629308
22100981,1610612766,1629023,1628970,1626179,203486,1630163,1626149,1626162,1628998,202738
22100982,1610612765,1630595,1630180,203924,1628963,202709,203482,1630240,1630587,1628977
22100983,1610612748,200768,1629130,1629639,1628389,1629216,200782,203506,203473,1629622
22100984,1610612749,203507,203114,201950,1626171,1628960,202083,201586,1628975,1629670
22100985,1610612745,1630231,1630578,201569,1630224,1629645,203471,1630528,1629726,1628021
22100986,1610612750,1627736,1626157,1626156,1629669,1630162,1630183,1627752,1629675,1629162
22100987,1610612740,203468,202685,203503,1628984,1630529,1630530,1629637,1630631,1630230
22100988,1610612742,1627827,1629029,203493,203915,1628467,1628973,203939,1630182,202722
22100989,1610612759,1629640,1627749,1627751,1630170,1629022,203926,1630200,1626196,1628380
22100990,1610612762,1626220,1628378,202711,203497,201144,200752,202355,203903,1627863
22100991,1610612758,203084,1627745,1628368,1626168,203200,1630558,1629002,1628978,203458
22100992,1610612746,202704,202694,201587,1628379,1629611,1627826,1629599,1628392,1630527
22100993,1610612755,203954,1630178,202699,201935,1629680,1629003,1627777,201599,1627788
22100994,1610612743,203999,203932,203085,1628420,201145,1630538,203210,1627854,1628432
22100995,1610612753,1628976,1628964,1630532,1630175,1630591,1630181,1628365,203082,1629643
22100996,1610612737,1629027,1628989,201568,203992,203991,1629631,1628381,1630168,101150
22100997,1610612738,1628369,1629057,1627759,203935,201143,1628401,1629684,1630202,1628464
22100998,1610612748,202710,1629639,1628389,200768,200782,1629130,1629622,203506,203473
22100999,1610612745,1630231,1630224,1629645,1630528,203471,1629726,1628981,201569,1630578
22101000,1610612763,1629630,1630217,1628991,1629634,203500,1630533,1626145,203937,1629001
22101001,1610612740,1629637,1628984,1630529,1630230,1630530,202685,1630631,1626195,203503
22101002,1610612759,1629640,1627749,1626196,1629022,1627751,1630170,1628380,1630200,1630580
22101003,1610612756,1628969,1626166,1626164,1629028,203109,1629013,201580,1628470,1628988
22101004,1610612747,2544,1630559,201566,1629659,1628370,1626169,2546,201571,1629117
22101005,1610612748,200768,1629639,1628389,1629622,1629216,200782,202693,1629130,203473
22101006,1610612741,201942,1630245,1629632,202696,1627936,1629750,1627884,202684,1628972
22101007,1610612759,1630170,1630200,1626196,1629111,1629022,1630563,1628380,1628966,203926
22101008,1610612744,203952,1629673,202691,201939,1630228,1626172,202357,1630541,1629308
22101009,1610612743,203115,203999,1628420,1628432,203085,201145,203210,1630538,202326
22101010,1610612762,1628378,203903,1626220,202355,202711,1627863,200752,1629672,1630215
22101011,1610612757,1630314,1629234,1630570,1629604,1628404,1630535,203463,1630553,1630190
22101012,1610612751,201142,1628971,201609,201988,201949,203083,1629651,1630560,201933
22101013,1610612765,1630595,203924,202709,1630180,1628963,1630587,1630240,203482,1630568
22101014,1610612738,1628369,1627759,1629057,203935,201143,1628401,1629684,1630202,1630238
22101015,1610612753,1628976,1630175,1630532,1628964,1630181,1630591,1629643,1628365,203914
22101016,1610612737,1629631,1629027,1628989,203992,201568,1630168,203991,1626153,101150
22101017,1610612740,1630230,1630631,1630529,1628984,1629637,202685,1630530,1627820,1626195
22101018,1610612760,1629647,1628983,1630544,1630322,1630177,1630197,1630249,1629676,1630846
22101019,1610612756,1626164,1628969,203109,1629028,1628988,1626166,1628470,1629013,1630688
22101020,1610612739,1628374,1629636,1630596,1630171,1627747,201567,1630205,1629164,1629685
22101021,1610612737,1629027,1628989,1629631,1626153,203991,203992,1630168,101150,1627789
22101022,1610612755,1630178,201935,202699,203954,1629680,1627777,201980,201599,1629003
22101023,1610612760,1628983,1629647,1630846,1630177,1630544,1630197,1630322,1630249,1629676
22101024,1610612759,1629640,1627749,1630170,1627751,1629022,1626196,1628380,1630563,1630200
22101025,1610612744,201939,202691,1629673,1630228,202357,1626172,203490,203110,1630541
22101026,1610612758,1628368,1627734,203084,1628978,1630558,1626168,1629002,1626158,203090
22101027,1610612762,1628378,1626220,201144,203903,203497,200752,202355,1629672,1627863
22101028,1610612747,2544,201566,2546,1629659,201961,1628370,1629117,1630559,1626169
22101029,1610612754,1630169,1627763,1630678,1627741,1630188,1629052,1630543,1630613,1630537
22101030,1610612753,1630181,1629643,1630532,1628976,1630175,1629021,1628365,1629649,1628964
22101031,1610612748,200768,1629639,200782,1628389,1629130,202710,202693,203506,1629622
22101032,1610612740,203468,1630529,1629637,202685,1628984,1630530,1630631,1627820,1630230
22101033,1610612766,1630163,1626179,1628970,1629023,1628998,203486,1626149,1626162,1629667
22101034,1610612739,1630171,1629636,1628374,1630596,1627747,1630205,201567,1629164,1629650
22101035,1610612764,1630557,1630166,1629060,203484,1628398,204001,202397,203526,1629655
22101036,1610612751,201142,1628971,201988,201609,1629651,203083,1630556,201949,1630560
22101037,1610612752,1629628,203944,203095,202692,1630193,1629011,1630579,1630540,1630167
22101038,1610612745,1629645,1630224,203471,1626174,1630578,1630256,1630231,1630528,1629726
22101039,1610612750,1630162,1626156,201976,1626157,1627752,1629020,1627736,1629669,1629162
22101040,1610612759,1627749,1629640,1630170,1627751,1626196,1629022,1630563,1630200,1628380
22101041,1610612762,203903,203497,1626220,1628378,201144,1627823,1629638,200752,202355
22101042,1610612744,1629673,202691,1626172,203490,1630228,203110,1627814,1629683,1629308
22101043,1610612758,1627734,1628368,1626168,1630558,1628978,203084,203200,1626158,1629002
22101044,1610612746,202694,202704,201587,1629611,1628392,1629599,1628379,203496,1627826
22101045,1610612753,1630175,1630532,1630181,1629021,1628964,203082,1629678,1628365,201577
22101046,1610612755,201935,203954,1630178,201980,1627777,202699,1629680,201599,1629003
22101047,1610612737,1626153,1628989,1629631,203992,201568,203991,1627789,1630168,101150
22101048,1610612751,203552,201142,201609,1628971,1629651,203083,201988,1630560,201949
22101049,1610612739,1629636,1628374,1630596,1630171,201567,1627747,1630205,1629164,1629685
22101050,1610612752,1629628,203944,203095,1629011,1630193,202692,1629656,1630579,1630167
22101051,1610612761,1627832,1627783,1630567,1629018,1630173,203920,1628449,201152,1630625
22101052,1610612748,1629622,1629216,1629639,200768,1628997,1628389,202693,1629130,200782
22101053,1610612745,1630224,1626174,1629645,203471,1629726,1630256,1630578,1630231,1630528
22101054,1610612759,1627749,1630563,1630170,1629640,1627751,1629111,1630200,1630580,1628380
22101055,1610612762,1629638,203903,1627823,203497,1626220,1630215,201144,200752,1629672
22101056,1610612756,1628969,1626164,1628470,1626166,1629013,1629028,203901,201580,1630688
22101057,1610612758,203200,1627734,1630558,1626168,1628978,203084,1629002,1627745,203090
22101058,1610612750,1630162,1629020,1626157,1626156,1627736,1629669,1629162,1627752,1629675
22101059,1610612766,1630163,1628970,1626179,1629023,1626162,1628998,1629667,1626149,203486
22101060,1610612739,1629636,1630596,1628374,1630171,201567,1627747,1626224,1630205,1629650
22101061,1610612764,203484,1630557,1630166,203107,204001,202397,1629060,1629655,203526
22101062,1610612754,1626147,202362,1629052,1626208,1630169,1629048,1630678,1630613,1627741
22101063,1610612745,1630231,203471,1629645,1630224,1630528,1630578,1626174,1629726,1630256
22101064,1610612737,201568,1629027,203992,203991,1626153,1629631,1628989,1630168,101150
22101065,1610612753,1630532,1628976,1629643,1630175,1630181,203914,1629021,1628964,1628365
22101066,1610612758,1630558,203084,1626168,1627734,1628978,203200,1627745,1629002,203087
22101067,1610612752,1629628,203944,202692,203095,1629011,1630193,1630579,1629656,1630167
22101068,1610612743,203999,1628420,203115,203085,201145,1628432,203932,1630538,202326
22101069,1610612755,201935,203954,1630178,1629680,1627777,202699,201980,201599,1629003
22101070,1610612744,202691,1629673,203952,203490,202357,1630228,1629185,203110,1626172
22101071,1610612766,1628970,1626179,1630163,1629023,1628998,203486,1626149,1626162,202738
22101072,1610612739,1629636,1628374,1630205,1630171,1630596,201567,1626224,1627747,1629164
22101073,1610612765,1630165,1630595,1630180,1630191,1628963,1630587,1630240,1630568,1630691
22101074,1610612755,202699,1627777,1629003,1630178,1627788,201599,200794,201980,1629680
22101075,1610612751,201142,1628971,201609,201988,1629651,201933,201949,1630560,203552
22101076,1610612741,203897,201942,202696,1627936,1629750,1630245,1630172,202684,1629632
22101077,1610612745,1626174,1629645,1630224,1630578,201569,203471,1629726,1630256,1630231
22101078,1610612760,1628983,1630544,1629647,1630197,1629676,1630598,1630322,1630249,1630177
22101079,1610612742,1629029,203493,1627827,1628973,203915,203939,1628467,1630182,1628373
22101080,1610612753,1628976,1630532,1630175,1630181,1629643,1628964,203914,1628365,1629678
22101081,1610612752,1629628,202692,1629011,203095,1630193,1630167,201959,1630579,1629656
22101082,1610612749,201950,203507,202083,201572,1628960,1626192,1626171,201586,1628975
22101083,1610612743,203999,203115,1628420,203932,201145,203085,203210,1630538,202326
22101084,1610612766,1626179,1630163,1628970,203486,1629023,1628998,1629667,1626149,202738
22101085,1610612765,1630595,1630180,1630165,1628963,203585,1630191,203924,203482,202709
22101086,1610612754,1630169,1627741,1629052,1626147,1629048,1630678,1630613,202362,1630543
22101087,1610612738,1627759,201143,1628401,1628369,203935,1629057,1630202,1628464,1629684
22101088,1610612748,202710,200768,200782,1628389,1629130,203506,1629622,1628997,203473
22101089,1610612763,1626145,1628415,1628991,1630217,203500,1629001,1629634,203937,1629723
22101090,1610612750,1630162,201976,1626157,1626156,1629020,1627736,1627752,1629675,1629162
22101091,1610612760,1629676,1630177,1629647,1630197,1630544,1630249,1630598,1630322,1630846
22101092,1610612742,1627827,203493,203915,1628973,203939,1628373,1628467,1630182,1628425
22101093,1610612747,1626169,201566,1628370,2546,1629117,1630559,2730,201571,2772
22101094,1610612757,1629234,1630535,1627739,1630314,1630570,1630553,203463,1629604,1630190
22101095,1610612761,1627832,1630567,1628449,1627783,1628384,1630173,1629717,201152,203920
22101096,1610612763,1630533,1626145,1629723,1630214,1630217,203937,203500,1629001,1630583
22101097,1610612749,201950,1626171,1628960,201572,202083,201588,1626192,1629670,201586
22101098,1610612740,202685,203468,1629637,1630631,1628984,1630529,1626204,1630530,1626195
22101099,1610612743,203932,203999,203115,1628420,1630538,201145,203210,203085,202326
22101100,1610612766,1628970,1626179,1630163,1629023,1628998,1626149,1626162,203486,202738
22101101,1610612765,1630595,1628963,1630165,1630180,203585,1630191,202709,1630296,1628402
22101102,1610612737,1629027,1628989,201568,1629631,203991,1626153,1630168,1627789,101150
22101103,1610612748,202710,200768,1628389,1629622,200782,1629130,1628997,203473,202693
22101104,1610612750,1630162,1626156,1626157,201976,1629020,1627752,1629162,1629669,1627736
22101105,1610612757,1630570,1629604,203463,1629234,1630190,1630314,1630553,1630535,1627739
22101106,1610612746,1629599,202704,203496,1627826,1628392,201587,1629611,1628379,202694
22101107,1610612740,203468,1630529,202685,1629637,1630631,1628984,1626204,1626195,1630530
22101108,1610612753,1629643,1630532,1628964,1630181,1630175,1628365,1630288,201577,203082
22101109,1610612761,1630567,1627783,1628449,1628384,1630173,1629717,1627832,201152,203920
22101110,1610612739,1629636,1627747,1630171,1630596,1628374,1630205,201567,1629685,1626224
22101111,1610612748,1629639,200768,1628997,203506,202710,1628389,200782,1629622,203473
22101112,1610612763,1626145,1630217,1628991,1628415,203500,1629001,1630214,203937,1630533
22101113,1610612743,203115,203932,203999,1628420,203085,201145,1630538,202326,1627854
22101114,1610612757,1630314,1629234,1630553,1629604,1630570,203463,1627739,1630190,1629833
22101115,1610612765,1630191,1630595,1628963,1630180,1630165,202709,203482,1630296,1628402
22101116,1610612738,1627759,1628369,1628401,1629684,203935,1629057,1630202,1628464,1630174
22101117,1610612764,1630557,204001,203484,203107,1630166,1629060,1630264,202397,1629655
22101118,1610612756,1628969,101108,1626164,1629028,203109,1628470,202687,1629013,1626166
22101119,1610612740,1630529,203468,202685,1627742,1630530,1630230,1629637,1630631,1628984
22101120,1610612751,201142,202681,203083,201609,203552,1628971,1629651,201949,201988
22101121,1610612742,203493,1629029,1628973,1627827,203915,1628467,203939,202722,1630182
22101122,1610612766,1628970,1630163,1629023,1626179,1626162,203486,202738,1628998,1626149
22101123,1610612739,1629636,1630171,1627747,201567,1628374,1630205,1629685,1630596,1629164
22101124,1610612754,1630169,1627741,1626208,1630678,1629048,1626147,1630188,202362,1629052
22101125,1610612748,202710,1628389,1629622,1629639,200768,1629130,200782,1629216,203473
22101126,1610612752,1629628,202692,1629011,203944,1630193,203095,1630167,1630579,1630540
22101127,1610612761,1627783,1627832,1628384,1629018,1630567,1630173,201152,1628449,1630625
22101128,1610612745,1630224,1629645,1630528,1630578,1630256,1630231,1629726,1630227,1630586
22101129,1610612763,1630217,1626145,1630214,203937,1629634,1630533,1628415,1629001,203500
22101130,1610612757,1630553,1630314,1629234,1629604,203463,1630190,1627739,1629833,1630535
22101131,1610612755,1630178,203954,201935,202699,201980,1629680,1627777,1629003,200794
22101132,1610612764,1630557,203484,1629060,204001,1630166,203107,202397,1629655,1630264
22101133,1610612751,202681,201142,203552,203083,201609,1628971,1629651,201988,201949
22101134,1610612742,203493,1628973,1627827,1629029,203915,203939,1630182,1628467,202722
22101135,1610612746,202704,1628379,202331,202694,1628392,1629611,201587,203496,1627826
22101136,1610612739,1627747,1629636,1628374,1630171,1630205,201567,1629650,1629164,1629685
22101137,1610612754,1630169,1627741,1630678,1629048,1626147,1630188,1630613,1626208,202362
22101138,1610612764,1630557,203484,204001,1629060,203107,1630166,202397,1630264,1629655
22101139,1610612738,1628369,1627759,203935,201143,1628401,1629684,1630202,1628464,1630238
22101140,1610612752,202692,1629628,203944,203095,1629011,1630193,1630167,1630579,1630540
22101141,1610612761,1627783,1627832,1628384,1629018,1630567,1628449,1630173,201152,203920
22101142,1610612745,1629645,1630224,1629726,1630586,1630256,1630528,1630231,1628981,1630227
22101143,1610612760,1630249,1629676,1630598,1630177,1630322,1630197,1630846,1630526,202324
22101144,1610612759,1627749,1629640,1630170,1627751,1626196,1630200,1630563,1628380,1629022
22101145,1610612744,1629673,202691,203952,203110,203490,1627780,202357,2738,1626172
22101146,1610612757,1629234,1629604,1630535,1630314,203463,1627739,1629833,1630553,1629617
22101147,1610612765,1630595,1630180,1630191,1630165,1628963,202709,1630587,203482,1630296
22101148,1610612751,201142,202681,203552,1628971,203083,1629651,201609,201988,201949
22101149,1610612741,201942,203897,202696,1630172,1627936,1630245,1629632,202684,1629750
22101150,1610612762,203497,1628378,201144,203903,1626220,202711,1627863,1627823,202328
22101151,1610612753,1628964,1629962,1630181,1629021,1630175,1629643,1629649,1628365,1629678
22101152,1610612764,1630557,203484,202397,204001,1629060,1630166,1630264,1629655,203107
22101153,1610612738,1628369,1627759,201143,203935,1628401,1628464,1629684,1630202,1628436
22101154,1610612745,1630224,1629645,1629726,1630586,1630256,1630231,1630528,1628981,1630227
22101155,1610612763,1628415,1630533,1629001,1630214,1629634,203937,1629723,1630583,1629633
22101156,1610612749,1629670,1628975,201586,1626171,203648,1629623,1630572,1626192,201588
22101157,1610612760,1630249,1629658,1630177,1629676,1630846,1630598,1630322,1630526,1630544
22101158,1610612759,1630200,1630563,1630170,1629640,1628380,1627751,1629022,1626196,1628966
22101159,1610612743,203999,203932,203115,1628420,1630538,203210,201145,203085,1628432
22101160,1610612747,2544,203076,1628370,202340,201566,2730,1626169,201571,1629117
22101161,1610612755,1630178,202699,203954,201935,1629003,1629680,1627777,201980,201599
22101162,1610612752,1629628,1630167,1630193,1629011,202692,203095,201959,1627853,1630579
22101163,1610612737,1629027,203991,1628989,1629631,201568,203992,1627789,1630168,1626153
22101164,1610612741,201942,203897,202696,1630245,1630172,1627936,1629632,1629750,202684
22101165,1610612744,202691,1629673,203110,203952,203490,1627780,2738,202357,1626172
22101166,1610612738,201143,1628369,1627759,1629684,1628401,203935,1628464,1630202,1630174
22101167,1610612749,203507,203114,201950,1626171,1628960,1626192,201572,201588,202083
22101168,1610612747,203076,201566,1628370,202340,2546,2730,1629659,201571,1626169
22101169,1610612754,1630169,1629052,1630678,1627741,1630543,1630613,1630188,1626147,202362
22101170,1610612739,1628374,1627747,1629636,1630171,1630205,201567,1629650,200765,1626224
22101171,1610612753,1629649,1629962,1628964,1629021,1630181,203082,1628365,1629643,201577
22101172,1610612761,1627783,1629018,1627832,1630567,1628449,1630173,201152,203920,1629717
22101173,1610612745,1630224,1629645,1630578,1630528,1629726,1630231,1630256,1630586,1630227
22101174,1610612760,1630249,1630197,1629676,1630177,1630598,1629658,1630322,1630846,1630526
22101175,1610612759,1629640,1630200,1628380,1630170,1630563,1626196,1629022,1628966,1629111
22101176,1610612758,1630558,203084,1627745,1628978,203200,1629002,1626168,1628367,203087
22101177,1610612746,202704,1629611,202331,202694,1627826,1628379,1628392,201587,203496
22101178,1610612754,1627741,1630169,1629052,1630188,1630678,1630543,1630613,204456,202362
22101179,1610612753,1629649,1629643,1630181,1628964,1629962,1628365,1629021,201577,1630591
22101180,1610612751,202681,201142,1628971,1629651,201988,1630556,203083,200746,1630560
22101181,1610612748,202710,1629639,1628389,1629130,1628997,1629216,200782,1629622,1630209
22101182,1610612761,1627783,1627832,1630567,1629018,203920,1630173,1628449,201152,1630201
22101183,1610612741,201942,1630172,1629632,202696,1630245,1627936,1629750,1627884,202684
22101184,1610612750,1626157,1627736,1630162,1626156,1627752,1629162,1629020,1630183,1629675
